2020-06-10 04:41:29 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,parcel_007.csv,25053,80361
2020-06-10 04:41:35 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,parcel_008.csv,27376,101827
2020-06-10 04:41:43 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,parcel_009.csv,26393,89517
2020-06-10 04:41:48 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,parcel_010.csv,25415,83139
2020-06-10 04:41:54 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,parcel_011.csv,24450,76707
2020-06-10 04:41:59 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,parcel_012.csv,24222,74117
2020-06-10 04:42:05 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,parcel_013.csv,25293,83602
2020-06-10 04:42:12 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,parcel_014.csv,26849,95730
2020-06-10 04:42:18 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,parcel_015.csv,24724,77217
2020-06-10 04:42:25 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,parcel_016.csv,25773,84660
2020-06-10 04:42:30 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,parcel_017.csv,24812,79167
2020-06-10 04:42:35 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,parcel_018.csv,24976,79893
2020-06-10 04:42:43 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,parcel_019.csv,25705,85506
2020-06-10 04:42:50 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,parcel_020.csv,25173,80480
2020-06-10 04:42:55 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,parcel_021.csv,24284,75297
2020-06-10 04:43:00 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,parcel_022.csv,24355,74639
2020-06-10 04:43:05 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,parcel_023.csv,24676,77441
2020-06-10 04:43:12 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,parcel_024.csv,26844,93472
2020-06-10 04:43:18 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,parcel_025.csv,25522,85818
2020-06-10 04:43:26 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,uniform_001.csv,2767,18847
2020-06-10 04:43:31 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,uniform_002.csv,1681,11935
2020-06-10 04:43:37 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,uniform_003.csv,2672,17193
2020-06-10 04:43:44 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,uniform_004.csv,3357,22720
2020-06-10 04:43:51 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,uniform_005.csv,1331,10152
2020-06-10 04:43:56 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,uniform_006.csv,1771,12538
2020-06-10 04:44:03 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,uniform_007.csv,3610,23965
2020-06-10 04:44:08 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,uniform_008.csv,1494,10913
2020-06-10 04:44:14 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,uniform_009.csv,2402,14926
2020-06-10 04:44:18 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,uniform_010.csv,1560,11309
2020-06-10 04:44:23 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,uniform_011.csv,1376,10553
2020-06-10 04:44:29 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,uniform_012.csv,2053,15321
2020-06-10 04:44:34 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,uniform_013.csv,1628,12863
2020-06-10 04:44:41 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,uniform_014.csv,2778,19542
2020-06-10 04:44:47 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,uniform_015.csv,1765,12094
2020-06-10 04:44:54 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,uniform_016.csv,2069,14558
2020-06-10 04:44:59 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,uniform_017.csv,2291,15314
2020-06-10 04:45:07 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,uniform_018.csv,3255,19938
2020-06-10 04:45:14 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,uniform_019.csv,2306,15158
2020-06-10 04:45:21 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,uniform_020.csv,2879,17936
2020-06-10 04:45:26 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,uniform_021.csv,1154,9401
2020-06-10 04:45:33 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,uniform_022.csv,2658,17519
2020-06-10 04:45:39 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,uniform_023.csv,1774,13254
2020-06-10 04:45:44 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,uniform_024.csv,1651,11174
2020-06-10 04:45:50 INFO  BatchJoin$:64 - Join result:diagonal_012.csv,uniform_025.csv,1306,9453
2020-06-10 04:45:56 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,diagonal_014.csv,58433,209682
2020-06-10 04:46:00 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,diagonal_015.csv,33539,156270
2020-06-10 04:46:06 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,diagonal_016.csv,50403,226729
2020-06-10 04:46:11 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,diagonal_017.csv,39087,151123
2020-06-10 04:46:17 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,diagonal_018.csv,63756,212630
2020-06-10 04:46:22 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,diagonal_019.csv,44483,216200
2020-06-10 04:46:27 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,diagonal_020.csv,48616,192332
2020-06-10 04:46:34 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,diagonal_021.csv,41439,191695
2020-06-10 04:46:39 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,diagonal_022.csv,37791,144050
2020-06-10 04:46:44 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,diagonal_023.csv,40664,152113
2020-06-10 04:46:50 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,diagonal_024.csv,69411,274455
2020-06-10 04:46:55 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,diagonal_025.csv,42566,178535
2020-06-10 04:46:59 INFO  BatchJoin$:69 - Join result:diagonal_013.csv,gaussian_001.csv,error,error
2020-06-10 04:47:03 INFO  BatchJoin$:69 - Join result:diagonal_013.csv,gaussian_002.csv,error,error
2020-06-10 04:47:07 INFO  BatchJoin$:69 - Join result:diagonal_013.csv,gaussian_003.csv,error,error
2020-06-10 04:47:09 INFO  BatchJoin$:69 - Join result:diagonal_013.csv,gaussian_004.csv,error,error
2020-06-10 04:47:12 INFO  BatchJoin$:69 - Join result:diagonal_013.csv,gaussian_005.csv,error,error
2020-06-10 04:47:15 INFO  BatchJoin$:69 - Join result:diagonal_013.csv,gaussian_006.csv,error,error
2020-06-10 04:47:17 INFO  BatchJoin$:69 - Join result:diagonal_013.csv,gaussian_007.csv,error,error
2020-06-10 04:47:19 INFO  BatchJoin$:69 - Join result:diagonal_013.csv,gaussian_008.csv,error,error
2020-06-10 04:47:20 INFO  BatchJoin$:69 - Join result:diagonal_013.csv,gaussian_009.csv,error,error
2020-06-10 04:47:22 INFO  BatchJoin$:69 - Join result:diagonal_013.csv,gaussian_010.csv,error,error
2020-06-10 04:47:24 INFO  BatchJoin$:69 - Join result:diagonal_013.csv,gaussian_011.csv,error,error
2020-06-10 04:47:26 INFO  BatchJoin$:69 - Join result:diagonal_013.csv,gaussian_012.csv,error,error
2020-06-10 04:47:30 INFO  BatchJoin$:69 - Join result:diagonal_013.csv,gaussian_013.csv,error,error
2020-06-10 04:47:32 INFO  BatchJoin$:69 - Join result:diagonal_013.csv,gaussian_014.csv,error,error
2020-06-10 04:47:36 INFO  BatchJoin$:69 - Join result:diagonal_013.csv,gaussian_015.csv,error,error
2020-06-10 04:47:38 INFO  BatchJoin$:69 - Join result:diagonal_013.csv,gaussian_016.csv,error,error
2020-06-10 04:47:51 INFO  BatchJoin$:69 - Join result:diagonal_013.csv,gaussian_017.csv,error,error
2020-06-10 04:47:54 INFO  BatchJoin$:69 - Join result:diagonal_013.csv,gaussian_018.csv,error,error
2020-06-10 04:47:56 INFO  BatchJoin$:69 - Join result:diagonal_013.csv,gaussian_019.csv,error,error
2020-06-10 04:48:00 INFO  BatchJoin$:69 - Join result:diagonal_013.csv,gaussian_020.csv,error,error
2020-06-10 04:48:02 INFO  BatchJoin$:69 - Join result:diagonal_013.csv,gaussian_021.csv,error,error
2020-06-10 04:48:05 INFO  BatchJoin$:69 - Join result:diagonal_013.csv,gaussian_022.csv,error,error
2020-06-10 04:48:09 INFO  BatchJoin$:69 - Join result:diagonal_013.csv,gaussian_023.csv,error,error
2020-06-10 04:48:13 INFO  BatchJoin$:69 - Join result:diagonal_013.csv,gaussian_024.csv,error,error
2020-06-10 04:48:16 INFO  BatchJoin$:69 - Join result:diagonal_013.csv,gaussian_025.csv,error,error
2020-06-10 04:48:23 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,parcel_001.csv,20203,65899
2020-06-10 04:48:28 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,parcel_002.csv,20553,69508
2020-06-10 04:48:34 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,parcel_003.csv,21931,78910
2020-06-10 04:48:41 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,parcel_004.csv,21355,75834
2020-06-10 04:48:46 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,parcel_005.csv,20106,64764
2020-06-10 04:48:51 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,parcel_006.csv,19677,64447
2020-06-10 04:48:56 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,parcel_007.csv,20706,70795
2020-06-10 04:49:02 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,parcel_008.csv,23497,92886
2020-06-10 04:49:09 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,parcel_009.csv,22356,84078
2020-06-10 04:49:15 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,parcel_010.csv,20995,73599
2020-06-10 04:49:20 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,parcel_011.csv,20217,67217
2020-06-10 04:49:26 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,parcel_012.csv,20037,66175
2020-06-10 04:49:31 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,parcel_013.csv,21019,73910
2020-06-10 04:49:37 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,parcel_014.csv,22693,85058
2020-06-10 04:49:42 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,parcel_015.csv,20409,67120
2020-06-10 04:49:49 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,parcel_016.csv,21131,74906
2020-06-10 04:49:54 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,parcel_017.csv,20597,69517
2020-06-10 04:49:59 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,parcel_018.csv,20573,69444
2020-06-10 04:50:05 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,parcel_019.csv,21374,74882
2020-06-10 04:50:12 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,parcel_020.csv,20620,70593
2020-06-10 04:50:16 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,parcel_021.csv,19829,63774
2020-06-10 04:50:22 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,parcel_022.csv,19874,64078
2020-06-10 04:50:26 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,parcel_023.csv,20521,66373
2020-06-10 04:50:33 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,parcel_024.csv,22426,82826
2020-06-10 04:50:38 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,parcel_025.csv,21459,75880
2020-06-10 04:50:45 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,uniform_001.csv,2844,19984
2020-06-10 04:50:50 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,uniform_002.csv,1819,13084
2020-06-10 04:50:56 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,uniform_003.csv,2621,18207
2020-06-10 04:51:03 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,uniform_004.csv,3340,23641
2020-06-10 04:51:08 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,uniform_005.csv,1397,11039
2020-06-10 04:51:13 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,uniform_006.csv,1782,13182
2020-06-10 04:51:20 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,uniform_007.csv,3569,24890
2020-06-10 04:51:26 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,uniform_008.csv,1511,12085
2020-06-10 04:51:31 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,uniform_009.csv,2350,15921
2020-06-10 04:51:35 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,uniform_010.csv,1547,11740
2020-06-10 04:51:40 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,uniform_011.csv,1333,11230
2020-06-10 04:51:45 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,uniform_012.csv,2058,15766
2020-06-10 04:51:50 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,uniform_013.csv,1583,13175
2020-06-10 04:51:56 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,uniform_014.csv,2791,20454
2020-06-10 04:52:02 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,uniform_015.csv,1946,13065
2020-06-10 04:52:08 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,uniform_016.csv,2162,15410
2020-06-10 04:52:14 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,uniform_017.csv,2340,16158
2020-06-10 04:52:21 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,uniform_018.csv,3394,21445
2020-06-10 04:52:27 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,uniform_019.csv,2436,16707
2020-06-10 04:52:33 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,uniform_020.csv,2920,19145
2020-06-10 04:52:38 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,uniform_021.csv,1176,10389
2020-06-10 04:52:45 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,uniform_022.csv,2761,18497
2020-06-10 04:52:50 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,uniform_023.csv,1905,14028
2020-06-10 04:52:54 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,uniform_024.csv,1796,12472
2020-06-10 04:52:58 INFO  BatchJoin$:64 - Join result:diagonal_013.csv,uniform_025.csv,1474,11111
2020-06-10 04:53:04 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,diagonal_015.csv,48008,180646
2020-06-10 04:53:11 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,diagonal_016.csv,68529,254010
2020-06-10 04:53:18 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,diagonal_017.csv,58873,184335
2020-06-10 04:53:24 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,diagonal_018.csv,99797,287478
2020-06-10 04:53:31 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,diagonal_019.csv,56226,234754
2020-06-10 04:53:37 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,diagonal_020.csv,72113,243980
2020-06-10 04:53:45 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,diagonal_021.csv,57013,225112
2020-06-10 04:53:50 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,diagonal_022.csv,58797,182263
2020-06-10 04:53:56 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,diagonal_023.csv,61343,195277
2020-06-10 04:54:13 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,diagonal_024.csv,102941,345106
2020-06-10 04:54:18 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,diagonal_025.csv,60956,204389
2020-06-10 04:54:23 INFO  BatchJoin$:69 - Join result:diagonal_014.csv,gaussian_001.csv,error,error
2020-06-10 04:54:26 INFO  BatchJoin$:69 - Join result:diagonal_014.csv,gaussian_002.csv,error,error
2020-06-10 04:54:29 INFO  BatchJoin$:69 - Join result:diagonal_014.csv,gaussian_003.csv,error,error
2020-06-10 04:54:32 INFO  BatchJoin$:69 - Join result:diagonal_014.csv,gaussian_004.csv,error,error
2020-06-10 04:54:35 INFO  BatchJoin$:69 - Join result:diagonal_014.csv,gaussian_005.csv,error,error
2020-06-10 04:54:39 INFO  BatchJoin$:69 - Join result:diagonal_014.csv,gaussian_006.csv,error,error
2020-06-10 04:54:41 INFO  BatchJoin$:69 - Join result:diagonal_014.csv,gaussian_007.csv,error,error
2020-06-10 04:54:47 INFO  BatchJoin$:69 - Join result:diagonal_014.csv,gaussian_008.csv,error,error
2020-06-10 04:54:50 INFO  BatchJoin$:69 - Join result:diagonal_014.csv,gaussian_009.csv,error,error
2020-06-10 04:54:54 INFO  BatchJoin$:69 - Join result:diagonal_014.csv,gaussian_010.csv,error,error
2020-06-10 04:54:57 INFO  BatchJoin$:69 - Join result:diagonal_014.csv,gaussian_011.csv,error,error
2020-06-10 04:55:01 INFO  BatchJoin$:69 - Join result:diagonal_014.csv,gaussian_012.csv,error,error
2020-06-10 04:55:04 INFO  BatchJoin$:69 - Join result:diagonal_014.csv,gaussian_013.csv,error,error
2020-06-10 04:55:07 INFO  BatchJoin$:69 - Join result:diagonal_014.csv,gaussian_014.csv,error,error
2020-06-10 04:55:10 INFO  BatchJoin$:69 - Join result:diagonal_014.csv,gaussian_015.csv,error,error
2020-06-10 04:55:13 INFO  BatchJoin$:69 - Join result:diagonal_014.csv,gaussian_016.csv,error,error
2020-06-10 04:55:17 INFO  BatchJoin$:69 - Join result:diagonal_014.csv,gaussian_017.csv,error,error
2020-06-10 04:55:20 INFO  BatchJoin$:69 - Join result:diagonal_014.csv,gaussian_018.csv,error,error
2020-06-10 04:55:25 INFO  BatchJoin$:69 - Join result:diagonal_014.csv,gaussian_019.csv,error,error
2020-06-10 04:55:28 INFO  BatchJoin$:69 - Join result:diagonal_014.csv,gaussian_020.csv,error,error
2020-06-10 04:55:31 INFO  BatchJoin$:69 - Join result:diagonal_014.csv,gaussian_021.csv,error,error
2020-06-10 04:55:36 INFO  BatchJoin$:69 - Join result:diagonal_014.csv,gaussian_022.csv,error,error
2020-06-10 04:55:38 INFO  BatchJoin$:69 - Join result:diagonal_014.csv,gaussian_023.csv,error,error
2020-06-10 04:55:43 INFO  BatchJoin$:69 - Join result:diagonal_014.csv,gaussian_024.csv,error,error
2020-06-10 04:55:46 INFO  BatchJoin$:69 - Join result:diagonal_014.csv,gaussian_025.csv,error,error
2020-06-10 04:55:53 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,parcel_001.csv,28823,90470
2020-06-10 04:56:00 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,parcel_002.csv,29114,92740
2020-06-10 04:56:08 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,parcel_003.csv,31071,109031
2020-06-10 04:56:15 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,parcel_004.csv,30144,100048
2020-06-10 04:56:23 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,parcel_005.csv,28693,88717
2020-06-10 04:56:29 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,parcel_006.csv,28175,85759
2020-06-10 04:56:48 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,parcel_007.csv,29119,93728
2020-06-10 04:56:55 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,parcel_008.csv,33047,122718
2020-06-10 04:57:04 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,parcel_009.csv,31378,112664
2020-06-10 04:57:11 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,parcel_010.csv,29863,98392
2020-06-10 04:57:17 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,parcel_011.csv,28582,88833
2020-06-10 04:57:22 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,parcel_012.csv,28491,90527
2020-06-10 04:57:29 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,parcel_013.csv,29664,99320
2020-06-10 04:57:36 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,parcel_014.csv,30993,108171
2020-06-10 04:57:42 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,parcel_015.csv,28862,92410
2020-06-10 04:57:51 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,parcel_016.csv,29999,100696
2020-06-10 04:57:57 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,parcel_017.csv,29448,97591
2020-06-10 04:58:03 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,parcel_018.csv,29038,92033
2020-06-10 04:58:11 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,parcel_019.csv,29998,99419
2020-06-10 04:58:19 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,parcel_020.csv,29490,95855
2020-06-10 04:58:24 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,parcel_021.csv,28403,88270
2020-06-10 04:58:30 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,parcel_022.csv,28576,91021
2020-06-10 04:58:35 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,parcel_023.csv,29792,94943
2020-06-10 04:58:43 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,parcel_024.csv,30978,106293
2020-06-10 04:58:50 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,parcel_025.csv,29708,100258
2020-06-10 04:58:58 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,uniform_001.csv,3439,23566
2020-06-10 04:59:04 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,uniform_002.csv,2197,15074
2020-06-10 04:59:11 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,uniform_003.csv,3139,21007
2020-06-10 04:59:19 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,uniform_004.csv,3868,28255
2020-06-10 04:59:26 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,uniform_005.csv,1467,12096
2020-06-10 04:59:32 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,uniform_006.csv,2161,15679
2020-06-10 04:59:40 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,uniform_007.csv,4314,30248
2020-06-10 04:59:46 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,uniform_008.csv,1796,14011
2020-06-10 04:59:52 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,uniform_009.csv,2925,18814
2020-06-10 04:59:58 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,uniform_010.csv,1846,13677
2020-06-10 05:00:04 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,uniform_011.csv,1557,12987
2020-06-10 05:00:10 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,uniform_012.csv,2490,18738
2020-06-10 05:00:16 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,uniform_013.csv,1828,15237
2020-06-10 05:00:24 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,uniform_014.csv,3278,23570
2020-06-10 05:00:31 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,uniform_015.csv,2319,15257
2020-06-10 05:00:39 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,uniform_016.csv,2576,18043
2020-06-10 05:00:45 INFO  BatchJoin$:64 - Join result:diagonal_014.csv,uniform_017.csv,2752,19052
